January - December 2023 Contiguous U.S. County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
MS-069,Kemper County,Mississippi,77.9,2.8,126,75.1
MS-071,Lafayette County,Mississippi,75.7,2.5,124,73.3
MS-073,Lamar County,Mississippi,80.4,2.9,129,77.5
MS-075,Lauderdale County,Mississippi,78.7,3.2,128,75.5
MS-077,Lawrence County,Mississippi,80.7,3.4,129,77.2
MS-079,Leake County,Mississippi,78.4,3.3,128,75.1
MS-081,Lee County,Mississippi,75.8,2.6,125,73.3
MS-083,Leflore County,Mississippi,77.8,3.3,128,74.5
MS-085,Lincoln County,Mississippi,80,3.4,129,76.6
MS-087,Lowndes County,Mississippi,77.6,3.1,128,74.6
MS-089,Madison County,Mississippi,79.2,3.5,128,75.7
MS-091,Marion County,Mississippi,80.8,3.3,129,77.6
MS-093,Marshall County,Mississippi,74.4,2.3,120,72.2
MS-095,Monroe County,Mississippi,76.3,2.2,122,74
MS-097,Montgomery County,Mississippi,76.2,2.3,123,73.9
MS-099,Neshoba County,Mississippi,77.9,3,128,74.9
MS-101,Newton County,Mississippi,78.9,3.4,128,75.6
MS-103,Noxubee County,Mississippi,77.7,2.8,125,74.9
MS-105,Oktibbeha County,Mississippi,77.1,2.9,125,74.2
MS-107,Panola County,Mississippi,76,2.6,125,73.4
MS-109,Pearl River County,Mississippi,80.5,3.2,129,77.3
MS-111,Perry County,Mississippi,80.1,2.1,125,78
MS-113,Pike County,Mississippi,80.4,3.5,129,76.9
MS-115,Pontotoc County,Mississippi,75.8,2.7,126,73.1
MS-117,Prentiss County,Mississippi,74.5,2,118,72.5
MS-119,Quitman County,Mississippi,76.3,2.9,127,73.4
MS-121,Rankin County,Mississippi,79.9,3.7,129,76.2
MS-123,Scott County,Mississippi,79.2,3.6,128,75.7
MS-125,Sharkey County,Mississippi,78.5,3.2,128,75.3
MS-127,Simpson County,Mississippi,80.2,3.5,129,76.7
MS-129,Smith County,Mississippi,79.9,3.4,129,76.4
MS-131,Stone County,Mississippi,80.6,2.8,129,77.8
MS-133,Sunflower County,Mississippi,76.8,2.4,124,74.3
MS-135,Tallahatchie County,Mississippi,76.9,2.9,127,74
MS-137,Tate County,Mississippi,75.3,2.4,123,72.8
MS-139,Tippah County,Mississippi,73.8,2,119,71.8
MS-141,Tishomingo County,Mississippi,73.9,1.6,113,72.2
MS-143,Tunica County,Mississippi,75.3,2.6,124,72.7
MS-145,Union County,Mississippi,75.4,2.7,126,72.7
MS-147,Walthall County,Mississippi,80.5,3.4,129,77.1
MS-149,Warren County,Mississippi,79.6,3.5,129,76.1
MS-151,Washington County,Mississippi,77.1,2.3,124,74.8
MS-153,Wayne County,Mississippi,79.4,2.1,126,77.3
MS-155,Webster County,Mississippi,75.9,2.3,122,73.6
MS-157,Wilkinson County,Mississippi,80,2.6,128,77.4
MS-159,Winston County,Mississippi,77,2.8,126,74.2
MS-161,Yalobusha County,Mississippi,76.2,2.3,124,73.8
MS-163,Yazoo County,Mississippi,78.9,3.5,128,75.4
MO-001,Adair County,Missouri,65.6,4.1,128,61.5
MO-003,Andrew County,Missouri,66.3,3.4,124,62.9
MO-005,Atchison County,Missouri,65.4,2.7,120,62.7
MO-007,Audrain County,Missouri,67.1,3.2,127,63.8
MO-009,Barry County,Missouri,70.4,2.7,125,67.6
MO-011,Barton County,Missouri,70.6,3.1,123,67.6
MO-013,Bates County,Missouri,69.8,3.4,125,66.4
MO-015,Benton County,Missouri,69.4,3,124,66.4
MO-017,Bollinger County,Missouri,69.3,1.9,112,67.4
MO-019,Boone County,Missouri,68.1,3.5,127,64.6
MO-021,Buchanan County,Missouri,67.1,3.3,124,63.8
MO-023,Butler County,Missouri,71.2,1.6,108,69.7
MO-025,Caldwell County,Missouri,66.2,3.1,121,63.1
MO-027,Callaway County,Missouri,68.9,3.9,128,64.9
MO-029,Camden County,Missouri,70.4,3.5,127,66.9
MO-031,Cape Girardeau County,Missouri,69.8,2.7,123,67.1
MO-033,Carroll County,Missouri,67.3,3.1,121,64.2
MO-035,Carter County,Missouri,70.5,2,115,68.5
MO-037,Cass County,Missouri,68.6,3.6,127,65
MO-039,Cedar County,Missouri,71,3.6,127,67.4
MO-041,Chariton County,Missouri,67.2,3.1,124,64
MO-043,Christian County,Missouri,69.7,2.7,124,67
MO-045,Clark County,Missouri,64.6,2.7,122,61.8
MO-047,Clay County,Missouri,67.3,3.1,122,64.2
MO-049,Clinton County,Missouri,66.3,3.2,122,63.1
MO-051,Cole County,Missouri,69.9,3.8,128,66.1
MO-053,Cooper County,Missouri,68.7,3.6,127,65.2
MO-055,Crawford County,Missouri,69.6,2.6,124,66.9
MO-057,Dade County,Missouri,70.8,3.3,126,67.5
MO-059,Dallas County,Missouri,69.6,3.1,126,66.6
MO-061,Daviess County,Missouri,65.8,3.3,123,62.5
MO-063,DeKalb County,Missouri,66,3.5,125,62.4
MO-065,Dent County,Missouri,68.8,1.8,116,67
MO-067,Douglas County,Missouri,70.2,3.3,127,66.9
MO-069,Dunklin County,Missouri,72.2,2.1,121,70.1
MO-071,Franklin County,Missouri,69.7,3.6,127,66.1
MO-073,Gasconade County,Missouri,69.3,3.5,126,65.9
MO-075,Gentry County,Missouri,65.5,3.6,125,62
MO-077,Greene County,Missouri,69.6,2.8,123,66.8
MO-079,Grundy County,Missouri,65.3,2.7,121,62.5
MO-081,Harrison County,Missouri,65,3.6,127,61.4
MO-083,Henry County,Missouri,69.7,3.2,125,66.4
MO-085,Hickory County,Missouri,69.7,2.9,125,66.8
MO-087,Holt County,Missouri,66.5,3.2,123,63.3
MO-089,Howard County,Missouri,67.9,3.4,125,64.5
MO-091,Howell County,Missouri,71.1,3.7,127,67.4
MO-093,Iron County,Missouri,69.1,2.5,123,66.6
MO-095,Jackson County,Missouri,67.9,3.5,127,64.5
MO-097,Jasper County,Missouri,71.2,3.3,126,67.9
MO-099,Jefferson County,Missouri,70.2,4,128,66.2
MO-101,Johnson County,Missouri,68.8,3.9,128,64.9
MO-103,Knox County,Missouri,65.7,3.8,128,61.8
MO-105,Laclede County,Missouri,69.3,2.7,124,66.6
MO-107,Lafayette County,Missouri,68.2,3.6,127,64.5
MO-109,Lawrence County,Missouri,69.8,2.6,121,67.2
MO-111,Lewis County,Missouri,65.5,3.1,125,62.4
MO-113,Lincoln County,Missouri,67.6,3.2,126,64.5
MO-115,Linn County,Missouri,65.9,2.7,119,63.1
MO-117,Livingston County,Missouri,66.1,2.6,119,63.5
MO-119,McDonald County,Missouri,71.9,3.3,127,68.6
MO-121,Macon County,Missouri,66.3,3.7,128,62.5
MO-123,Madison County,Missouri,69,2.1,121,66.9
MO-125,Maries County,Missouri,69.8,3.3,125,66.6
MO-127,Marion County,Missouri,66.2,3.2,125,63.1
MO-129,Mercer County,Missouri,64.3,2.8,121,61.4
MO-131,Miller County,Missouri,70.3,3.7,128,66.6
MO-133,Mississippi County,Missouri,71.1,2.6,125,68.5
MO-135,Moniteau County,Missouri,69.1,3.5,128,65.5
MO-137,Monroe County,Missouri,66.6,3.2,125,63.4
MO-139,Montgomery County,Missouri,68,3.5,128,64.5
MO-141,Morgan County,Missouri,69.4,3.5,128,65.9
MO-143,New Madrid County,Missouri,71.3,2.2,121,69.1
MO-145,Newton County,Missouri,71.7,3.9,127,67.8
MO-147,Nodaway County,Missouri,65,3.2,123,61.8
MO-149,Oregon County,Missouri,71.9,3.5,128,68.4
MO-151,Osage County,Missouri,70,3.8,128,66.1
MO-153,Ozark County,Missouri,71.3,3.2,126,68.1
MO-155,Pemiscot County,Missouri,72.4,2.6,123,69.8
MO-157,Perry County,Missouri,68.7,1.9,117,66.8
MO-159,Pettis County,Missouri,69.1,3.8,128,65.3
MO-161,Phelps County,Missouri,69.6,2.6,124,67.1
MO-163,Pike County,Missouri,66.9,3.2,127,63.7
MO-165,Platte County,Missouri,67.6,3.3,123,64.3
MO-167,Polk County,Missouri,70.4,3.6,127,66.8
MO-169,Pulaski County,Missouri,69.9,2.9,124,67
MO-171,Putnam County,Missouri,64.7,3.2,123,61.5
MO-173,Ralls County,Missouri,66.6,3.2,125,63.4
MO-175,Randolph County,Missouri,66.9,3.4,125,63.4
MO-177,Ray County,Missouri,67.1,3.2,121,64
MO-179,Reynolds County,Missouri,69.5,2.1,116,67.5
MO-181,Ripley County,Missouri,71.4,2.1,120,69.3
MO-183,St. Charles County,Missouri,69.3,3.8,128,65.5
MO-185,St. Clair County,Missouri,70.1,2.8,122,67.3
MO-186,Ste. Genevieve County,Missouri,68.9,2.5,122,66.5
MO-187,St. Francois County,Missouri,69.1,3,125,66.1
MO-189,St. Louis County,Missouri,69.6,3.9,128,65.6
MO-195,Saline County,Missouri,68.4,3.7,126,64.7
MO-197,Schuyler County,Missouri,65.1,3.9,128,61.2
MO-199,Scotland County,Missouri,64.9,3.5,127,61.5
MO-201,Scott County,Missouri,70.7,2.7,124,68
MO-203,Shannon County,Missouri,70.4,2.5,124,67.8
MO-205,Shelby County,Missouri,66,3.5,127,62.5
MO-207,Stoddard County,Missouri,70.7,1.8,114,68.9
MO-209,Stone County,Missouri,70.4,2.4,121,68.1
MO-211,Sullivan County,Missouri,64.9,2.9,121,62
MO-213,Taney County,Missouri,71.7,3.4,127,68.3
MO-215,Texas County,Missouri,69.3,2.6,123,66.7
MO-217,Vernon County,Missouri,70.2,2.8,122,67.4
MO-219,Warren County,Missouri,68.5,3.6,128,64.9
MO-221,Washington County,Missouri,69.7,3.4,128,66.3
MO-223,Wayne County,Missouri,69.8,1.4,104,68.4
MO-225,Webster County,Missouri,68.5,2.7,123,65.8
MO-227,Worth County,Missouri,64.8,3.6,125,61.3
MO-229,Wright County,Missouri,68.9,2.7,123,66.2
MO-510,St. Louis City,Missouri,69.7,4,128,65.6
MT-001,Beaverhead County,Montana,49.2,1.3,96,47.8
MT-003,Big Horn County,Montana,58.4,2,107,56.3
MT-005,Blaine County,Montana,56,2.4,103,53.5
MT-007,Broadwater County,Montana,55,1.9,107,53.1
MT-009,Carbon County,Montana,55,2.4,113,52.6
MT-011,Carter County,Montana,58.8,3.1,116,55.7
MT-013,Cascade County,Montana,56.6,2.3,108,54.3
MT-015,Chouteau County,Montana,59.1,3.3,113,55.8
MT-017,Custer County,Montana,59.5,2.3,108,57.1
MT-019,Daniels County,Montana,53.4,2.9,111,50.5
MT-021,Dawson County,Montana,56.8,2.2,104,54.6
MT-023,Deer Lodge County,Montana,49.4,1.9,104,47.5
MT-025,Fallon County,Montana,57.5,2.5,111,55
MT-027,Fergus County,Montana,57.7,2.5,108,55.2
MT-029,Flathead County,Montana,52.5,3.6,127,48.9
MT-031,Gallatin County,Montana,51.9,1.5,103,50.4
MT-033,Garfield County,Montana,58.1,2.5,106,55.6
MT-035,Glacier County,Montana,53.2,4.5,128,48.7
MT-037,Golden Valley County,Montana,58.1,1.6,101,56.6
MT-039,Granite County,Montana,51.4,2.9,120,48.5
MT-041,Hill County,Montana,55.8,2.6,105,53.2
MT-043,Jefferson County,Montana,53.6,3,117,50.6
MT-045,Judith Basin County,Montana,54.8,2.1,106,52.6
MT-047,Lake County,Montana,55.7,2.8,122,52.9
MT-049,Lewis and Clark County,Montana,53.4,2.7,117,50.7
MT-051,Liberty County,Montana,56.8,3.5,113,53.4
MT-053,Lincoln County,Montana,54.2,3.4,127,50.8
MT-055,McCone County,Montana,56.4,1.8,99,54.6
MT-057,Madison County,Montana,51.5,1.8,103,49.7
MT-059,Meagher County,Montana,52.4,2.8,116,49.5
MT-061,Mineral County,Montana,53.6,2.3,121,51.4
MT-063,Missoula County,Montana,53.6,2.4,117,51.2
MT-065,Musselshell County,Montana,59,1.4,95,57.6
MT-067,Park County,Montana,51.7,2.4,115,49.3
MT-069,Petroleum County,Montana,59.5,1.9,104,57.6
MT-071,Phillips County,Montana,56.8,2.4,104,54.4
MT-073,Pondera County,Montana,56,3.2,119,52.8
MT-075,Powder River County,Montana,60.2,2.6,112,57.6
MT-077,Powell County,Montana,52.4,2.8,121,49.6
MT-079,Prairie County,Montana,58.1,2.4,107,55.8
MT-081,Ravalli County,Montana,52.5,2.5,117,49.9
MT-083,Richland County,Montana,56,2.2,104,53.8
MT-085,Roosevelt County,Montana,55.2,2.7,107,52.5
MT-087,Rosebud County,Montana,59.3,2.1,107,57.2
MT-089,Sanders County,Montana,54.9,2.2,119,52.7
MT-091,Sheridan County,Montana,54.4,3.7,117,50.8
MT-093,Silver Bow County,Montana,51.1,1.9,102,49.2
MT-095,Stillwater County,Montana,56.1,1.2,95,54.9
MT-097,Sweet Grass County,Montana,54.8,1.6,102,53.1
MT-099,Teton County,Montana,55.6,2.8,116,52.8
MT-101,Toole County,Montana,56.9,3.3,114,53.6
MT-103,Treasure County,Montana,60.2,2.2,110,57.9
MT-105,Valley County,Montana,54.9,2.4,107,52.5
MT-107,Wheatland County,Montana,55.9,1.5,98,54.4
MT-109,Wibaux County,Montana,56.9,2.3,108,54.6
MT-111,Yellowstone County,Montana,60,2.1,109,57.9
NE-001,Adams County,Nebraska,64.7,2.4,116,62.3
NE-003,Antelope County,Nebraska,61.3,1.7,103,59.7
NE-005,Arthur County,Nebraska,61.6,1.2,90,60.4
NE-007,Banner County,Nebraska,61.5,1.1,88,60.4
NE-009,Blaine County,Nebraska,62.4,0.8,83,61.6
NE-011,Boone County,Nebraska,62.2,2.6,114,59.6
NE-013,Box Butte County,Nebraska,61,1.2,89,59.8
NE-015,Boyd County,Nebraska,61.7,1.7,103,60
NE-017,Brown County,Nebraska,62.4,1.7,102,60.7
NE-019,Buffalo County,Nebraska,64.1,2.2,112,61.9
NE-021,Burt County,Nebraska,63,3.3,122,59.7
NE-023,Butler County,Nebraska,63.4,2.8,120,60.6
NE-025,Cass County,Nebraska,64.6,3.2,122,61.4
NE-027,Cedar County,Nebraska,60.6,1.8,111,58.8
NE-029,Chase County,Nebraska,65.2,1.1,91,64
NE-031,Cherry County,Nebraska,62,2.2,107,59.8
NE-033,Cheyenne County,Nebraska,61.2,0,62,61.2
NE-035,Clay County,Nebraska,64.8,2.6,118,62.3
NE-037,Colfax County,Nebraska,63.7,3.5,125,60.2
NE-039,Cuming County,Nebraska,62.9,3.1,122,59.7
NE-041,Custer County,Nebraska,62.3,0.9,85,61.4
NE-043,Dakota County,Nebraska,62,2.6,118,59.4
NE-045,Dawes County,Nebraska,61.2,0.8,85,60.4
NE-047,Dawson County,Nebraska,63.8,0.8,85,62.9
NE-049,Deuel County,Nebraska,62,-0.3,51,62.3
NE-051,Dixon County,Nebraska,61.1,2,114,59.1
NE-053,Dodge County,Nebraska,63.8,3.3,124,60.4
NE-055,Douglas County,Nebraska,64.1,3.2,123,60.9
NE-057,Dundy County,Nebraska,66,1.2,92,64.8
NE-059,Fillmore County,Nebraska,65.1,2.8,119,62.3
NE-061,Franklin County,Nebraska,65.4,1.6,102,63.8
NE-063,Frontier County,Nebraska,65,1,86,63.9
NE-065,Furnas County,Nebraska,66.1,1,87,65.1
NE-067,Gage County,Nebraska,65.9,3,120,62.9
NE-069,Garden County,Nebraska,61.9,1.4,90,60.4
NE-071,Garfield County,Nebraska,61.6,1.7,103,59.9
NE-073,Gosper County,Nebraska,64.5,0.9,82,63.7
NE-075,Grant County,Nebraska,61.1,1.6,96,59.6
NE-077,Greeley County,Nebraska,62.6,2.2,110,60.3
NE-079,Hall County,Nebraska,64.6,2.8,119,61.8
NE-081,Hamilton County,Nebraska,64.5,2.9,120,61.6
NE-083,Harlan County,Nebraska,65.6,1.2,91,64.4
NE-085,Hayes County,Nebraska,64.8,1,84,63.9
NE-087,Hitchcock County,Nebraska,66.1,1,87,65.1
NE-089,Holt County,Nebraska,61.1,1.4,94,59.7
NE-091,Hooker County,Nebraska,61.6,1,87,60.6
NE-093,Howard County,Nebraska,63.8,2.3,117,61.5
NE-095,Jefferson County,Nebraska,66.2,2.9,120,63.3
NE-097,Johnson County,Nebraska,65.5,2.5,118,62.9
NE-099,Kearney County,Nebraska,64.2,1.7,106,62.5
NE-101,Keith County,Nebraska,62.7,0.4,78,62.2
NE-103,Keya Paha County,Nebraska,62,2.3,109,59.8
NE-105,Kimball County,Nebraska,60.5,-0,54,60.5
NE-107,Knox County,Nebraska,61.1,1.5,102,59.6
NE-109,Lancaster County,Nebraska,65.9,4,126,61.8
NE-111,Lincoln County,Nebraska,63.5,0.7,78,62.8
NE-113,Logan County,Nebraska,62.4,0.6,79,61.8
NE-115,Loup County,Nebraska,61.5,1,83,60.6
NE-117,McPherson County,Nebraska,61.8,0.6,78,61.2
NE-119,Madison County,Nebraska,62.4,2.7,117,59.8
NE-121,Merrick County,Nebraska,64.4,3.1,120,61.3
NE-123,Morrill County,Nebraska,62.2,1.5,94,60.7
NE-125,Nance County,Nebraska,63.5,3,119,60.5
NE-127,Nemaha County,Nebraska,65.7,2.5,120,63.2
NE-129,Nuckolls County,Nebraska,66.3,3.1,119,63.2
NE-131,Otoe County,Nebraska,65.1,2.7,118,62.4
NE-133,Pawnee County,Nebraska,66,2.6,120,63.3
NE-135,Perkins County,Nebraska,63.5,0.4,78,63.1
NE-137,Phelps County,Nebraska,64.1,1.2,92,62.9
NE-139,Pierce County,Nebraska,61.5,2.1,114,59.3
NE-141,Platte County,Nebraska,63.2,3.1,121,60
NE-143,Polk County,Nebraska,63.4,2.6,114,60.8
NE-145,Red Willow County,Nebraska,66.4,1.4,96,65
NE-147,Richardson County,Nebraska,66.5,3.2,121,63.4
NE-149,Rock County,Nebraska,61.5,1.5,95,60
NE-151,Saline County,Nebraska,66.1,3.8,125,62.3
NE-153,Sarpy County,Nebraska,64.5,3.4,124,61.2
NE-155,Saunders County,Nebraska,64.4,3.5,125,60.9
NE-157,Scotts Bluff County,Nebraska,63.3,2,97,61.4
NE-159,Seward County,Nebraska,65.1,3.6,124,61.5
NE-161,Sheridan County,Nebraska,60.9,1.6,98,59.3
NE-163,Sherman County,Nebraska,63.3,2,112,61.3
NE-165,Sioux County,Nebraska,60.5,1.1,91,59.4
NE-167,Stanton County,Nebraska,63.2,3.4,124,59.8
NE-169,Thayer County,Nebraska,66.4,3.3,123,63.1
NE-171,Thomas County,Nebraska,62.4,0.8,83,61.6
NE-173,Thurston County,Nebraska,62.2,2.9,121,59.2
NE-175,Valley County,Nebraska,62.3,1.7,105,60.6
NE-177,Washington County,Nebraska,63.6,3.1,122,60.4
NE-179,Wayne County,Nebraska,62,2.7,120,59.3
NE-181,Webster County,Nebraska,66.1,2.6,117,63.5
NE-183,Wheeler County,Nebraska,62.2,2.4,113,59.8
NE-185,York County,Nebraska,64.2,2.5,118,61.7
NV-001,Churchill County,Nevada,64.6,-1.2,27,65.8
NV-003,Clark County,Nevada,75.2,-0,61,75.2
NV-005,Douglas County,Nevada,60.8,-0.3,52,61
NV-007,Elko County,Nevada,57.7,-0,52,57.8
NV-009,Esmeralda County,Nevada,64.9,-0.5,44,65.4
NV-011,Eureka County,Nevada,59.2,-0.3,46,59.5
NV-013,Humboldt County,Nevada,61.4,0.5,76,60.8
NV-015,Lander County,Nevada,60.4,-0.5,46,60.9
NV-017,Lincoln County,Nevada,66.7,-0.5,42,67.2
NV-019,Lyon County,Nevada,63.8,-1,30,64.8
NV-021,Mineral County,Nevada,62.9,-0.6,40,63.5
NV-023,Nye County,Nevada,64.5,-0.2,54,64.7
NV-027,Pershing County,Nevada,63.2,-0.6,46,63.8
NV-029,Storey County,Nevada,61.4,-0.2,52,61.6
NV-031,Washoe County,Nevada,60.6,-0.2,50,60.8
NV-033,White Pine County,Nevada,58.2,-0.6,42,58.8
NV-510,Carson City,Nevada,62,-0,56,62.1
NH-001,Belknap County,New Hampshire,57.5,2.5,119,55
NH-003,Carroll County,New Hampshire,56.6,2.9,123,53.7
NH-005,Cheshire County,New Hampshire,57.8,2.8,122,54.9
NH-007,Coos County,New Hampshire,52.1,2.6,120,49.5
NH-009,Grafton County,New Hampshire,55.3,3.2,126,52.2
NH-011,Hillsborough County,New Hampshire,59.3,3.2,124,56.1
NH-013,Merrimack County,New Hampshire,57.8,2.6,120,55.2
NH-015,Rockingham County,New Hampshire,59.7,2.9,120,56.7
NH-017,Strafford County,New Hampshire,58.1,2.3,114,55.8
NH-019,Sullivan County,New Hampshire,56.7,3,123,53.7
NJ-001,Atlantic County,New Jersey,66.5,3.9,128,62.6
NJ-003,Bergen County,New Jersey,64.5,3.6,126,60.9
NJ-005,Burlington County,New Jersey,66.9,3.6,128,63.2
NJ-007,Camden County,New Jersey,66.9,3.7,128,63.2
NJ-009,Cape May County,New Jersey,66.2,4,128,62.1
NJ-011,Cumberland County,New Jersey,66.8,4,128,62.9
NJ-013,Essex County,New Jersey,64.7,3.4,124,61.4
NJ-015,Gloucester County,New Jersey,66.9,3.7,128,63.2
NJ-017,Hudson County,New Jersey,65.2,3.8,126,61.5
NJ-019,Hunterdon County,New Jersey,64.5,4.1,126,60.4
NJ-021,Mercer County,New Jersey,66.2,3.9,128,62.3
NJ-023,Middlesex County,New Jersey,66.3,4.1,127,62.2
NJ-025,Monmouth County,New Jersey,66.2,4.2,129,62
NJ-027,Morris County,New Jersey,62.8,3.3,124,59.5
NJ-029,Ocean County,New Jersey,66.3,4,128,62.3
NJ-031,Passaic County,New Jersey,62.7,3.5,124,59.2
NJ-033,Salem County,New Jersey,66.7,3.6,128,63.1
NJ-035,Somerset County,New Jersey,65.5,3.9,127,61.5
NJ-037,Sussex County,New Jersey,61.8,3.7,126,58.2
NJ-039,Union County,New Jersey,65.4,3.5,126,61.9
NJ-041,Warren County,New Jersey,63.4,4.2,129,59.2
NM-001,Bernalillo County,New Mexico,69.4,2.8,118,66.7
NM-003,Catron County,New Mexico,65.3,1.6,105,63.7
NM-005,Chaves County,New Mexico,78.1,4.6,129,73.5
NM-006,Cibola County,New Mexico,64.9,1.1,92,63.8
NM-007,Colfax County,New Mexico,62.7,1.2,94,61.5
NM-009,Curry County,New Mexico,73.7,3.7,125,70
NM-011,De Baca County,New Mexico,76.8,5.4,128,71.5
NM-013,Dona Ana County,New Mexico,78.3,3.5,126,74.8
NM-015,Eddy County,New Mexico,78.9,3.6,125,75.3
NM-017,Grant County,New Mexico,73.2,4.1,127,69.1
NM-019,Guadalupe County,New Mexico,73,4,126,69
NM-021,Harding County,New Mexico,71,2.7,119,68.3
NM-023,Hidalgo County,New Mexico,77.5,3,125,74.5
NM-025,Lea County,New Mexico,78.3,3.8,126,74.5
NM-027,Lincoln County,New Mexico,71,2.7,118,68.3
NM-028,Los Alamos County,New Mexico,61.1,1.9,113,59.2
NM-029,Luna County,New Mexico,78.6,3.5,126,75.1
NM-031,McKinley County,New Mexico,64.8,1.8,101,63
NM-033,Mora County,New Mexico,64.1,2.5,116,61.6
NM-035,Otero County,New Mexico,73.3,2.6,119,70.7
NM-037,Quay County,New Mexico,74.2,3.1,123,71.1
NM-039,Rio Arriba County,New Mexico,60.2,1.1,96,59.1
NM-041,Roosevelt County,New Mexico,75.3,4,126,71.2
NM-043,Sandoval County,New Mexico,65.6,1.7,105,63.9
NM-045,San Juan County,New Mexico,67.3,2.3,114,65
NM-047,San Miguel County,New Mexico,69.1,2.8,115,66.3
NM-049,Santa Fe County,New Mexico,64.7,2.1,112,62.6
NM-051,Sierra County,New Mexico,73.9,3.1,123,70.9
NM-053,Socorro County,New Mexico,70.6,2.7,116,68
